N,Factor,Is Correct,Is Larger Factor,Num Vars,Num Integer Vars,Num Binary Vars,Num Constraints,Node Count,Simplex Iterations Count,Runtime,Is MIP
1000230,2,1,1,41,41,20,83,0,0,0.001033783,1
1000230,2,1,1,41,41,20,83,0,0,0.001121521,1
1000230,2,1,1,41,41,20,83,0,0,0.001031876,1
1000230,2,1,1,41,41,20,83,0,0,0,1
1000230,2,1,1,41,41,20,83,0,0,0,1
1000230,2,1,1,41,41,20,83,0,0,0,1
1000230,2,1,1,41,41,20,83,0,0,0,1
1000230,2,1,1,41,41,20,83,0,0,0,1
1000230,2,1,1,41,41,20,83,0,0,0.00725174,1
1000231,1079,0,0,41,41,20,83,1533,4957,0.081159592,1
1000231,1079,0,0,41,41,20,83,1533,4957,0.084501266,1
1000231,1079,0,0,41,41,20,83,1533,4957,0.07774353,1
1000231,1079,0,0,41,41,20,83,1533,4957,0.072349548,1
1000231,1079,0,0,41,41,20,83,1533,4957,0.079933167,1
1000231,1079,0,0,41,41,20,83,1533,4957,0.092254639,1
1000231,1079,0,0,41,41,20,83,1533,4957,0.078926086,1
1000231,1079,0,0,41,41,20,83,1533,4957,0.073011398,1
1000231,1079,0,0,41,41,20,83,1533,4957,0.083251953,1
1000231,1079,0,0,41,41,20,83,1533,4957,0.079124451,1
1000232,2,1,1,41,41,20,83,0,0,0.002149582,1
1000232,2,1,1,41,41,20,83,0,0,0,1
1000232,2,1,1,41,41,20,83,0,0,0,1
1000232,2,1,1,41,41,20,83,0,0,0.003227234,1
1000232,2,1,1,41,41,20,83,0,0,0,1
1000232,2,1,1,41,41,20,83,0,0,0.002140045,1
1000232,2,1,1,41,41,20,83,0,0,0,1
1000232,2,1,1,41,41,20,83,0,0,0,1
1000232,2,1,1,41,41,20,83,0,0,0,1
1000232,2,1,1,41,41,20,83,0,0,0,1
1000233,3,1,1,41,41,20,83,0,0,0.008163452,1
1000233,3,1,1,41,41,20,83,0,0,0.002124786,1
1000233,3,1,1,41,41,20,83,0,0,0.00103569,1
1000233,3,1,1,41,41,20,83,0,0,0,1
1000233,3,1,1,41,41,20,83,0,0,0,1
1000233,3,1,1,41,41,20,83,0,0,0,1
1000233,3,1,1,41,41,20,83,0,0,0,1
1000233,3,1,1,41,41,20,83,0,0,0,1
1000233,3,1,1,41,41,20,83,0,0,0.002140045,1
1000233,3,1,1,41,41,20,83,0,0,0,1
1000234,2,1,1,41,41,20,83,0,0,0,1
1000234,2,1,1,41,41,20,83,0,0,0,1
1000234,2,1,1,41,41,20,83,0,0,0,1
1000234,2,1,1,41,41,20,83,0,0,0.008119583,1
1000234,2,1,1,41,41,20,83,0,0,0,1
1000234,2,1,1,41,41,20,83,0,0,0.002141953,1
1000234,2,1,1,41,41,20,83,0,0,0,1
1000234,2,1,1,41,41,20,83,0,0,0,1
1000234,2,1,1,41,41,20,83,0,0,0,1
1000234,2,1,1,41,41,20,83,0,0,0,1
1000235,5,1,1,41,41,20,83,1,10,0.008144379,1
1000235,5,1,1,41,41,20,83,1,10,0.002138138,1
1000235,5,1,1,41,41,20,83,1,10,0,1
1000235,5,1,1,41,41,20,83,1,10,0,1
1000235,5,1,1,41,41,20,83,1,10,0.008115768,1
1000235,5,1,1,41,41,20,83,1,10,0.002157211,1
1000235,5,1,1,41,41,20,83,1,10,0,1
1000235,5,1,1,41,41,20,83,1,10,0,1
1000235,5,1,1,41,41,20,83,1,10,0,1
1000235,5,1,1,41,41,20,83,1,10,0.010271072,1
1000236,2,1,1,41,41,20,83,0,0,0,1
1000236,2,1,1,41,41,20,83,0,0,0,1
1000236,2,1,1,41,41,20,83,0,0,0,1
1000236,2,1,1,41,41,20,83,0,0,0,1
1000236,2,1,1,41,41,20,83,0,0,0,1
1000236,2,1,1,41,41,20,83,0,0,0.008190155,1
1000236,2,1,1,41,41,20,83,0,0,0.002857208,1
1000236,2,1,1,41,41,20,83,0,0,0.000995636,1
1000236,2,1,1,41,41,20,83,0,0,0,1
1000236,2,1,1,41,41,20,83,0,0,0,1
1000237,7,1,1,41,41,20,83,1,10,0.006246567,1
1000237,7,1,1,41,41,20,83,1,10,0.002149582,1
1000237,7,1,1,41,41,20,83,1,10,0,1
1000237,7,1,1,41,41,20,83,1,10,0.008111954,1
1000237,7,1,1,41,41,20,83,1,10,0.002151489,1
1000237,7,1,1,41,41,20,83,1,10,0,1
1000237,7,1,1,41,41,20,83,1,10,0,1
1000237,7,1,1,41,41,20,83,1,10,0.008150101,1
