N,Factor X,Factor Y,Is Correct,Num Vars,Num Integer Vars,Num Binary Vars,Num Constraints,Node Count,Simplex Iterations Count,Runtime,Is MIP
1000023,3,333341,1,440,440,440,803,0,0,0.016269684,1
1000023,3,333341,1,440,440,440,803,0,0,0.015350342,1
1000023,3,333341,1,440,440,440,803,0,0,0.011226654,1
1000023,3,333341,1,440,440,440,803,0,0,0.021566391,1
1000024,2,500012,1,440,440,440,803,0,0,0.012111664,1
1000024,2,500012,1,440,440,440,803,0,0,0.021490097,1
1000024,2,500012,1,440,440,440,803,0,0,0.020309448,1
1000024,2,500012,1,440,440,440,803,0,0,0.020399094,1
1000024,2,500012,1,440,440,440,803,0,0,0.018468857,1
1000024,2,500012,1,440,440,440,803,0,0,0.017663956,1
1000024,2,500012,1,440,440,440,803,0,0,0.012664795,1
1000024,2,500012,1,440,440,440,803,0,0,0.025400162,1
1000024,2,500012,1,440,440,440,803,0,0,0.014320374,1
1000024,2,500012,1,440,440,440,803,0,0,0.020488739,1
1000025,200005,5,1,440,440,440,803,0,0,0.01836586,1
1000025,200005,5,1,440,440,440,803,0,0,0.010278702,1
1000025,200005,5,1,440,440,440,803,0,0,0.018373489,1
1000025,200005,5,1,440,440,440,803,0,0,0.013431549,1
1000025,200005,5,1,440,440,440,803,0,0,0.017332077,1
1000025,200005,5,1,440,440,440,803,0,0,0.012237549,1
1000025,200005,5,1,440,440,440,803,0,0,0.022069931,1
1000025,200005,5,1,440,440,440,803,0,0,0.01909256,1
1000025,200005,5,1,440,440,440,803,0,0,0.020305634,1
1000025,200005,5,1,440,440,440,803,0,0,0.018253326,1
1000026,37038,27,1,440,440,440,803,0,0,0.009111404,1
1000026,37038,27,1,440,440,440,803,0,0,0.018199921,1
1000026,37038,27,1,440,440,440,803,0,0,0.012105942,1
1000026,37038,27,1,440,440,440,803,0,0,0.018157959,1
1000026,37038,27,1,440,440,440,803,0,0,0.013313293,1
1000026,37038,27,1,440,440,440,803,0,0,0.009080887,1
1000026,37038,27,1,440,440,440,803,0,0,0.020320892,1
1000026,37038,27,1,440,440,440,803,0,0,0.020374298,1
1000026,37038,27,1,440,440,440,803,0,0,0.01102066,1
1000026,37038,27,1,440,440,440,803,0,0,0.018138886,1
1000027,9709,103,1,440,440,440,803,455,4312,0.152297974,1
1000027,9709,103,1,440,440,440,803,455,4312,0.133991242,1
1000027,9709,103,1,440,440,440,803,455,4312,0.146270752,1
1000027,9709,103,1,440,440,440,803,455,4312,0.141899109,1
1000027,9709,103,1,440,440,440,803,455,4312,0.14531517,1
1000027,9709,103,1,440,440,440,803,455,4312,0.177310944,1
1000027,9709,103,1,440,440,440,803,455,4312,0.153757095,1
1000027,9709,103,1,440,440,440,803,455,4312,0.151210785,1
1000027,9709,103,1,440,440,440,803,455,4312,0.272861481,1
1000027,9709,103,1,440,440,440,803,455,4312,0.324895859,1
1000028,2,500014,1,440,440,440,803,0,0,0.040687561,1
1000028,2,500014,1,440,440,440,803,0,0,0.061502457,1
1000028,2,500014,1,440,440,440,803,0,0,0.06139946,1
1000028,2,500014,1,440,440,440,803,0,0,0.040977478,1
1000028,2,500014,1,440,440,440,803,0,0,0.038814545,1
1000028,2,500014,1,440,440,440,803,0,0,0.053712845,1
1000028,2,500014,1,440,440,440,803,0,0,0.04145813,1
1000028,2,500014,1,440,440,440,803,0,0,0.058656693,1
1000028,2,500014,1,440,440,440,803,0,0,0.030498505,1
1000028,2,500014,1,440,440,440,803,0,0,0.043420792,1
1000029,3,333343,1,440,440,440,803,0,0,0.058984756,1
1000029,3,333343,1,440,440,440,803,0,0,0.034162521,1
1000029,3,333343,1,440,440,440,803,0,0,0.049940109,1
1000029,3,333343,1,440,440,440,803,0,0,0.03899765,1
1000029,3,333343,1,440,440,440,803,0,0,0.022409439,1
1000029,3,333343,1,440,440,440,803,0,0,0.039325714,1
1000029,3,333343,1,440,440,440,803,0,0,0.052921295,1
1000029,3,333343,1,440,440,440,803,0,0,0.037294388,1
1000029,3,333343,1,440,440,440,803,0,0,0.011257172,1
1000029,3,333343,1,440,440,440,803,0,0,0.028459549,1
1000030,2,500015,1,440,440,440,803,1,277,0.027002335,1
1000030,2,500015,1,440,440,440,803,1,277,0.031002045,1
1000030,2,500015,1,440,440,440,803,1,277,0.03503418,1
1000030,2,500015,1,440,440,440,803,1,277,0.052965164,1
1000030,2,500015,1,440,440,440,803,1,277,0.055034637,1
1000030,2,500015,1,440,440,440,803,1,277,0.048999786,1
1000030,2,500015,1,440,440,440,803,1,277,0.054000854,1
1000030,2,500015,1,440,440,440,803,1,277,0.055000305,1
1000030,2,500015,1,440,440,440,803,1,277,0.048002243,1
1000030,2,500015,1,440,440,440,803,1,277,0.051000595,1
1000031,24391,41,1,440,440,440,803,5505,86498,2.656740189,1
1000031,24391,41,1,440,440,440,803,5505,86498,2.804283142,1
1000031,24391,41,1,440,440,440,803,5505,86498,2.691774368,1
1000031,24391,41,1,440,440,440,803,5505,86498,2.836341858,1
1000031,24391,41,1,440,440,440,803,5505,86498,2.520692825,1
1000031,24391,41,1,440,440,440,803,5505,86498,2.355134964,1
1000031,24391,41,1,440,440,440,803,5505,86498,2.435533524,1
1000031,24391,41,1,440,440,440,803,5505,86498,2.7016716,1
1000031,24391,41,1,440,440,440,803,5505,86498,2.205846786,1
1000031,24391,41,1,440,440,440,803,5505,86498,2.145780563,1
1000032,2,500016,1,440,440,440,803,0,0,0.030387878,1
1000032,2,500016,1,440,440,440,803,0,0,0.04630661,1
1000032,2,500016,1,440,440,440,803,0,0,0.039108276,1
1000032,2,500016,1,440,440,440,803,0,0,0.045761108,1
1000032,2,500016,1,440,440,440,803,0,0,0.042682648,1
1000032,2,500016,1,440,440,440,803,0,0,0.034164429,1
1000032,2,500016,1,440,440,440,803,0,0,0.031017303,1
1000032,2,500016,1,440,440,440,803,0,0,0.035539627,1
1000032,2,500016,1,440,440,440,803,0,0,0.036333084,1
1000032,2,500016,1,440,440,440,803,0,0,0.04224205,1
1000033,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,9320,196950,6.426841736,1
1000033,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,9320,196950,6.354658127,1
1000033,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,9320,196950,6.245792389,1
1000033,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,9320,196950,6.131347656,1
1000033,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,9320,196950,6.709913254,1
1000033,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,9320,196950,6.73046875,1
1000033,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,9320,196950,6.501449585,1
1000033,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,9320,196950,6.014457703,1
1000033,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,9320,196950,6.816379547,1
1000033,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,9320,196950,7.508968353,1
1000034,2,500017,1,440,440,440,803,1,258,0.051641464,1
1000034,2,500017,1,440,440,440,803,1,258,0.054317474,1
1000034,2,500017,1,440,440,440,803,1,258,0.05194664,1
1000034,2,500017,1,440,440,440,803,1,258,0.051929474,1
1000034,2,500017,1,440,440,440,803,1,258,0.053005219,1
1000034,2,500017,1,440,440,440,803,1,258,0.05096817,1
1000034,2,500017,1,440,440,440,803,1,258,0.071784973,1
1000034,2,500017,1,440,440,440,803,1,258,0.071012497,1
1000034,2,500017,1,440,440,440,803,1,258,0.056015015,1
1000034,2,500017,1,440,440,440,803,1,258,0.038791656,1
1000035,3,333345,1,440,440,440,803,0,0,0.028467178,1
1000035,3,333345,1,440,440,440,803,0,0,0.043645859,1
1000035,3,333345,1,440,440,440,803,0,0,0.031223297,1
1000035,3,333345,1,440,440,440,803,0,0,0.028656006,1
1000035,3,333345,1,440,440,440,803,0,0,0.038772583,1
1000035,3,333345,1,440,440,440,803,0,0,0.043384552,1
1000035,3,333345,1,440,440,440,803,0,0,0.033092499,1
1000035,3,333345,1,440,440,440,803,0,0,0.018980026,1
1000035,3,333345,1,440,440,440,803,0,0,0.033914566,1
1000035,3,333345,1,440,440,440,803,0,0,0.040000916,1
1000036,2,500018,1,440,440,440,803,0,0,0.050977707,1
1000036,2,500018,1,440,440,440,803,0,0,0.030771255,1
1000036,2,500018,1,440,440,440,803,0,0,0.036643982,1
1000036,2,500018,1,440,440,440,803,0,0,0.033325195,1
1000036,2,500018,1,440,440,440,803,0,0,0.037977219,1
1000036,2,500018,1,440,440,440,803,0,0,0.046129227,1
1000036,2,500018,1,440,440,440,803,0,0,0.032934189,1
1000036,2,500018,1,440,440,440,803,0,0,0.053396225,1
1000036,2,500018,1,440,440,440,803,0,0,0.045322418,1
1000036,2,500018,1,440,440,440,803,0,0,0.049438477,1
1000037,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10406,242176,8.124422073,1
1000037,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10406,242176,8.052610397,1
1000037,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10406,242176,8.187786102,1
1000037,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10406,242176,7.780132294,1
1000037,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10406,242176,8.076490402,1
1000037,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10406,242176,8.389652252,1
1000037,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10406,242176,8.845113754,1
1000037,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10406,242176,8.918146133,1
1000037,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10406,242176,8.132795334,1
