,N,Factor,Is Correct,Is Larger Factor,Num Vars,Num Integer Vars,Num Binary Vars,Num Constraints,Node Count,Simplex Iterations Count,Runtime,Is MIP
0,1000000,2,1,1,41,41,20,83,0,0,0.001327515,1
1,1000000,2,1,1,41,41,20,83,0,0,0,1
2,1000000,2,1,1,41,41,20,83,0,0,0.000999451,1
3,1000000,2,1,1,41,41,20,83,0,0,0.002140045,1
4,1000000,2,1,1,41,41,20,83,0,0,0.000963211,1
5,1000000,2,1,1,41,41,20,83,0,0,0.002155304,1
6,1000000,2,1,1,41,41,20,83,0,0,0.002595901,1
7,1000000,2,1,1,41,41,20,83,0,0,0.002000809,1
8,1000000,2,1,1,41,41,20,83,0,0,0.002094269,1
9,1000000,2,1,1,41,41,20,83,0,0,0.00104332,1
10,1000001,9901,1,1,41,41,20,83,105,350,0.039655685,1
11,1000001,9901,1,1,41,41,20,83,105,350,0.018348694,1
12,1000001,9901,1,1,41,41,20,83,105,350,0.028358459,1
13,1000001,9901,1,1,41,41,20,83,105,350,0.034589767,1
14,1000001,9901,1,1,41,41,20,83,105,350,0.016527176,1
15,1000001,9901,1,1,41,41,20,83,105,350,0.033533096,1
16,1000001,9901,1,1,41,41,20,83,105,350,0.032407761,1
17,1000001,9901,1,1,41,41,20,83,105,350,0.017518997,1
18,1000001,9901,1,1,41,41,20,83,105,350,0.037508011,1
19,1000001,9901,1,1,41,41,20,83,105,350,0.017154694,1
20,1000002,2,1,1,41,41,20,83,0,0,0.001232147,1
21,1000002,2,1,1,41,41,20,83,0,0,0.002000809,1
22,1000002,2,1,1,41,41,20,83,0,0,0.00135231,1
23,1000002,2,1,1,41,41,20,83,0,0,0.002290726,1
24,1000002,2,1,1,41,41,20,83,0,0,0.001031876,1
25,1000002,2,1,1,41,41,20,83,0,0,0.001966476,1
26,1000002,2,1,1,41,41,20,83,0,0,0.001802444,1
27,1000002,2,1,1,41,41,20,83,0,0,0.001348495,1
28,1000002,2,1,1,41,41,20,83,0,0,0.002000809,1
29,1000002,2,1,1,41,41,20,83,0,0,0.001544952,1
30,1000003,12049,0,0,41,41,20,83,975,3013,0.058071136,1
31,1000003,12049,0,0,41,41,20,83,975,3013,0.069278717,1
32,1000003,12049,0,0,41,41,20,83,975,3013,0.047433853,1
33,1000003,12049,0,0,41,41,20,83,975,3013,0.071544647,1
34,1000003,12049,0,0,41,41,20,83,975,3013,0.059152603,1
35,1000003,12049,0,0,41,41,20,83,975,3013,0.065570831,1
36,1000003,12049,0,0,41,41,20,83,975,3013,0.069688797,1
37,1000003,12049,0,0,41,41,20,83,975,3013,0.069044113,1
38,1000003,12049,0,0,41,41,20,83,975,3013,0.058046341,1
39,1000003,12049,0,0,41,41,20,83,975,3013,0.049966812,1
40,1000004,2,1,1,41,41,20,83,0,0,0.001216888,1
41,1000004,2,1,1,41,41,20,83,0,0,0.00103569,1
42,1000004,2,1,1,41,41,20,83,0,0,0,1
43,1000004,2,1,1,41,41,20,83,0,0,0,1
44,1000004,2,1,1,41,41,20,83,0,0,0,1
45,1000004,2,1,1,41,41,20,83,0,0,0,1
46,1000004,2,1,1,41,41,20,83,0,0,0,1
47,1000004,2,1,1,41,41,20,83,0,0,0,1
48,1000004,2,1,1,41,41,20,83,0,0,0,1
49,1000004,2,1,1,41,41,20,83,0,0,0.010532379,1
50,1000005,3,1,1,41,41,20,83,0,0,0.001998901,1
51,1000005,3,1,1,41,41,20,83,0,0,0.001033783,1
52,1000005,3,1,1,41,41,20,83,0,0,0,1
53,1000005,3,1,1,41,41,20,83,0,0,0,1
54,1000005,3,1,1,41,41,20,83,0,0,0,1
55,1000005,3,1,1,41,41,20,83,0,0,0.007972717,1
56,1000005,3,1,1,41,41,20,83,0,0,0.002120972,1
57,1000005,3,1,1,41,41,20,83,0,0,0.005363464,1
58,1000005,3,1,1,41,41,20,83,0,0,0.004119873,1
59,1000005,3,1,1,41,41,20,83,0,0,0,1
60,1000006,2,1,1,41,41,20,83,0,0,0.003396988,1
61,1000006,2,1,1,41,41,20,83,0,0,0.002038956,1
62,1000006,2,1,1,41,41,20,83,0,0,0.003641129,1
63,1000006,2,1,1,41,41,20,83,0,0,0.00378418,1
64,1000006,2,1,1,41,41,20,83,0,0,0.003087997,1
65,1000006,2,1,1,41,41,20,83,0,0,0.00280571,1
66,1000006,2,1,1,41,41,20,83,0,0,0.001029968,1
67,1000006,2,1,1,41,41,20,83,0,0,0.005624771,1
68,1000006,2,1,1,41,41,20,83,0,0,0.004045486,1
69,1000006,2,1,1,41,41,20,83,0,0,0.00494194,1
70,1000007,10101,0,0,41,41,20,83,29,82,0.040969849,1
71,1000007,10101,0,0,41,41,20,83,29,82,0.034832001,1
72,1000007,10101,0,0,41,41,20,83,29,82,0.027179718,1
73,1000007,10101,0,0,41,41,20,83,29,82,0.027328491,1
74,1000007,10101,0,0,41,41,20,83,29,82,0.017572403,1
75,1000007,10101,0,0,41,41,20,83,29,82,0.017803192,1
76,1000007,10101,0,0,41,41,20,83,29,82,0.032405853,1
77,1000007,10101,0,0,41,41,20,83,29,82,0.016527176,1
78,1000007,10101,0,0,41,41,20,83,29,82,0.017854691,1
79,1000007,10101,0,0,41,41,20,83,29,82,0.016698837,1
80,1000008,2,1,1,41,41,20,83,0,0,0.002502441,1
81,1000008,2,1,1,41,41,20,83,0,0,0.001037598,1
82,1000008,2,1,1,41,41,20,83,0,0,0,1
83,1000008,2,1,1,41,41,20,83,0,0,0,1
84,1000008,2,1,1,41,41,20,83,0,0,0,1
85,1000008,2,1,1,41,41,20,83,0,0,0,1
86,1000008,2,1,1,41,41,20,83,0,0,0,1
87,1000008,2,1,1,41,41,20,83,0,0,0,1
88,1000008,2,1,1,41,41,20,83,0,0,0,1
89,1000008,2,1,1,41,41,20,83,0,0,0,1
90,1000009,3413,1,1,41,41,20,83,2451,7920,0.114660263,1
91,1000009,3413,1,1,41,41,20,83,2451,7920,0.104717255,1
92,1000009,3413,1,1,41,41,20,83,2451,7920,0.132001877,1
93,1000009,3413,1,1,41,41,20,83,2451,7920,0.111244202,1
94,1000009,3413,1,1,41,41,20,83,2451,7920,0.099191666,1
95,1000009,3413,1,1,41,41,20,83,2451,7920,0.109819412,1
96,1000009,3413,1,1,41,41,20,83,2451,7920,0.131765366,1
97,1000009,3413,1,1,41,41,20,83,2451,7920,0.113603592,1
98,1000009,3413,1,1,41,41,20,83,2451,7920,0.108449936,1
99,1000009,3413,1,1,41,41,20,83,2451,7920,0.105623245,1
100,1000010,2,1,1,41,41,20,83,0,0,0.002029419,1
101,1000010,2,1,1,41,41,20,83,0,0,0,1
102,1000010,2,1,1,41,41,20,83,0,0,0.002527237,1
103,1000010,2,1,1,41,41,20,83,0,0,0.001817703,1
104,1000010,2,1,1,41,41,20,83,0,0,0.001029968,1
105,1000010,2,1,1,41,41,20,83,0,0,0.001567841,1
106,1000010,2,1,1,41,41,20,83,0,0,0,1
107,1000010,2,1,1,41,41,20,83,0,0,0.002059937,1
108,1000010,2,1,1,41,41,20,83,0,0,0,1
109,1000010,2,1,1,41,41,20,83,0,0,0.002597809,1
110,1000011,3,1,1,41,41,20,83,0,0,0.002450943,1
111,1000011,3,1,1,41,41,20,83,0,0,0.002523422,1
112,1000011,3,1,1,41,41,20,83,0,0,0.002998352,1
113,1000011,3,1,1,41,41,20,83,0,0,0.002967834,1
114,1000011,3,1,1,41,41,20,83,0,0,0.001958847,1
115,1000011,3,1,1,41,41,20,83,0,0,0.002382278,1
116,1000011,3,1,1,41,41,20,83,0,0,0.000984192,1
117,1000011,3,1,1,41,41,20,83,0,0,0.002586365,1
118,1000011,3,1,1,41,41,20,83,0,0,0.00270462,1
119,1000011,3,1,1,41,41,20,83,0,0,0.003036499,1
120,1000012,2,1,1,41,41,20,83,0,0,0.000999451,1
121,1000012,2,1,1,41,41,20,83,0,0,0.000656128,1
122,1000012,2,1,1,41,41,20,83,0,0,0.000995636,1
123,1000012,2,1,1,41,41,20,83,0,0,0.002138138,1
124,1000012,2,1,1,41,41,20,83,0,0,0.002407074,1
125,1000012,2,1,1,41,41,20,83,0,0,0.003471375,1
126,1000012,2,1,1,41,41,20,83,0,0,0.002044678,1
127,1000012,2,1,1,41,41,20,83,0,0,0.000997543,1
128,1000012,2,1,1,41,41,20,83,0,0,0.001001358,1
129,1000012,2,1,1,41,41,20,83,0,0,0.002086639,1
130,1000013,7,1,1,41,41,20,83,1,10,0.005477905,1
131,1000013,7,1,1,41,41,20,83,1,10,0.00451088,1
132,1000013,7,1,1,41,41,20,83,1,10,0.003032684,1
133,1000013,7,1,1,41,41,20,83,1,10,0.003372192,1
134,1000013,7,1,1,41,41,20,83,1,10,0.005308151,1
135,1000013,7,1,1,41,41,20,83,1,10,0.004016876,1
136,1000013,7,1,1,41,41,20,83,1,10,0.003381729,1
137,1000013,7,1,1,41,41,20,83,1,10,0.002910614,1
138,1000013,7,1,1,41,41,20,83,1,10,0.004135132,1
139,1000013,7,1,1,41,41,20,83,1,10,0.003578186,1
140,1000014,2,1,1,41,41,20,83,0,0,0.002128601,1
141,1000014,2,1,1,41,41,20,83,0,0,0.000999451,1
142,1000014,2,1,1,41,41,20,83,0,0,0.00103569,1
143,1000014,2,1,1,41,41,20,83,0,0,0.002405167,1
144,1000014,2,1,1,41,41,20,83,0,0,0.002073288,1
145,1000014,2,1,1,41,41,20,83,0,0,0.00103569,1
146,1000014,2,1,1,41,41,20,83,0,0,0.001037598,1
147,1000014,2,1,1,41,41,20,83,0,0,0.001996994,1
148,1000014,2,1,1,41,41,20,83,0,0,0,1
149,1000014,2,1,1,41,41,20,83,0,0,0.002477646,1
150,1000015,200003,1,1,41,41,20,83,1,11,0.015241623,1
151,1000015,200003,1,1,41,41,20,83,1,11,0.013828278,1
152,1000015,200003,1,1,41,41,20,83,1,11,0.012527466,1
153,1000015,200003,1,1,41,41,20,83,1,11,0.008275986,1
154,1000015,200003,1,1,41,41,20,83,1,11,0.013664246,1
155,1000015,200003,1,1,41,41,20,83,1,11,0.008964539,1
156,1000015,200003,1,1,41,41,20,83,1,11,0.014177322,1
157,1000015,200003,1,1,41,41,20,83,1,11,0.006242752,1
158,1000015,200003,1,1,41,41,20,83,1,11,0.014640808,1
159,1000015,200003,1,1,41,41,20,83,1,11,0.012519836,1
160,1000016,2,1,1,41,41,20,83,0,0,0.002490997,1
161,1000016,2,1,1,41,41,20,83,0,0,0.001041412,1
162,1000016,2,1,1,41,41,20,83,0,0,0.001941681,1
163,1000016,2,1,1,41,41,20,83,0,0,0,1
164,1000016,2,1,1,41,41,20,83,0,0,0,1
165,1000016,2,1,1,41,41,20,83,0,0,0,1
166,1000016,2,1,1,41,41,20,83,0,0,0,1
167,1000016,2,1,1,41,41,20,83,0,0,0.006134033,1
168,1000016,2,1,1,41,41,20,83,0,0,0.001232147,1
169,1000016,2,1,1,41,41,20,83,0,0,0.001651764,1
170,1000017,3,1,1,41,41,20,83,0,0,0.002037048,1
171,1000017,3,1,1,41,41,20,83,0,0,0.000997543,1
172,1000017,3,1,1,41,41,20,83,0,0,0.002613068,1
173,1000017,3,1,1,41,41,20,83,0,0,0.001813889,1
174,1000017,3,1,1,41,41,20,83,0,0,0.002069473,1
175,1000017,3,1,1,41,41,20,83,0,0,0.002656937,1
176,1000017,3,1,1,41,41,20,83,0,0,0.002561569,1
177,1000017,3,1,1,41,41,20,83,0,0,0.002031326,1
178,1000017,3,1,1,41,41,20,83,0,0,0,1
179,1000017,3,1,1,41,41,20,83,0,0,0,1
180,1000018,2,1,1,41,41,20,83,0,0,0.002260208,1
181,1000018,2,1,1,41,41,20,83,0,0,0.002122879,1
182,1000018,2,1,1,41,41,20,83,0,0,0.000999451,1
183,1000018,2,1,1,41,41,20,83,0,0,0.001289368,1
184,1000018,2,1,1,41,41,20,83,0,0,0.00202179,1
185,1000018,2,1,1,41,41,20,83,0,0,0.001016617,1
186,1000018,2,1,1,41,41,20,83,0,0,0,1
187,1000018,2,1,1,41,41,20,83,0,0,0,1
188,1000018,2,1,1,41,41,20,83,0,0,0,1
189,1000018,2,1,1,41,41,20,83,0,0,0,1
190,1000019,31,0,0,41,41,20,83,1843,6088,0.098690033,1
191,1000019,31,0,0,41,41,20,83,1843,6088,0.102344513,1
192,1000019,31,0,0,41,41,20,83,1843,6088,0.095651627,1
193,1000019,31,0,0,41,41,20,83,1843,6088,0.08634758,1
194,1000019,31,0,0,41,41,20,83,1843,6088,0.096658707,1
195,1000019,31,0,0,41,41,20,83,1843,6088,0.107433319,1
196,1000019,31,0,0,41,41,20,83,1843,6088,0.082923889,1
197,1000019,31,0,0,41,41,20,83,1843,6088,0.09743309,1
198,1000019,31,0,0,41,41,20,83,1843,6088,0.090183258,1
199,1000019,31,0,0,41,41,20,83,1843,6088,0.084983826,1
200,1000020,2,1,1,41,41,20,83,0,0,0.002000809,1
201,1000020,2,1,1,41,41,20,83,0,0,0.001106262,1
202,1000020,2,1,1,41,41,20,83,0,0,0.002029419,1
203,1000020,2,1,1,41,41,20,83,0,0,0.001935959,1
204,1000020,2,1,1,41,41,20,83,0,0,0.002004623,1
205,1000020,2,1,1,41,41,20,83,0,0,0.001932144,1
206,1000020,2,1,1,41,41,20,83,0,0,0.001304626,1
207,1000020,2,1,1,41,41,20,83,0,0,0.001033783,1
208,1000020,2,1,1,41,41,20,83,0,0,0,1
209,1000020,2,1,1,41,41,20,83,0,0,0,1
210,1000021,90911,1,1,41,41,20,83,1,11,0.00835228,1
211,1000021,90911,1,1,41,41,20,83,1,11,0.011053085,1
212,1000021,90911,1,1,41,41,20,83,1,11,0.00942421,1
213,1000021,90911,1,1,41,41,20,83,1,11,0.011861801,1
214,1000021,90911,1,1,41,41,20,83,1,11,0.001037598,1
215,1000021,90911,1,1,41,41,20,83,1,11,0.003675461,1
216,1000021,90911,1,1,41,41,20,83,1,11,0.008043289,1
217,1000021,90911,1,1,41,41,20,83,1,11,0.011260986,1
218,1000021,90911,1,1,41,41,20,83,1,11,0.001037598,1
219,1000021,90911,1,1,41,41,20,83,1,11,0.004581451,1
220,1000022,2,1,1,41,41,20,83,0,0,0.001506805,1
221,1000022,2,1,1,41,41,20,83,0,0,0.001457214,1
222,1000022,2,1,1,41,41,20,83,0,0,0.001771927,1
223,1000022,2,1,1,41,41,20,83,0,0,0.002180099,1
224,1000022,2,1,1,41,41,20,83,0,0,0.001008987,1
225,1000022,2,1,1,41,41,20,83,0,0,0.002344131,1
226,1000022,2,1,1,41,41,20,83,0,0,0.00103569,1
227,1000022,2,1,1,41,41,20,83,0,0,0,1
228,1000022,2,1,1,41,41,20,83,0,0,0,1
229,1000022,2,1,1,41,41,20,83,0,0,0,1
230,1000023,3,1,1,41,41,20,83,0,0,0.003559113,1
231,1000023,3,1,1,41,41,20,83,0,0,0.003259659,1
232,1000023,3,1,1,41,41,20,83,0,0,0.003341675,1
233,1000023,3,1,1,41,41,20,83,0,0,0.002035141,1
234,1000023,3,1,1,41,41,20,83,0,0,0.000995636,1
235,1000023,3,1,1,41,41,20,83,0,0,0,1
236,1000023,3,1,1,41,41,20,83,0,0,0,1
237,1000023,3,1,1,41,41,20,83,0,0,0,1
238,1000023,3,1,1,41,41,20,83,0,0,0.007104874,1
239,1000023,3,1,1,41,41,20,83,0,0,0.00345993,1
240,1000024,2,1,1,41,41,20,83,0,0,0.002347946,1
241,1000024,2,1,1,41,41,20,83,0,0,0.001003265,1
242,1000024,2,1,1,41,41,20,83,0,0,0,1
243,1000024,2,1,1,41,41,20,83,0,0,0,1
244,1000024,2,1,1,41,41,20,83,0,0,0,1
245,1000024,2,1,1,41,41,20,83,0,0,0,1
246,1000024,2,1,1,41,41,20,83,0,0,0.006681442,1
247,1000024,2,1,1,41,41,20,83,0,0,0.002246857,1
248,1000024,2,1,1,41,41,20,83,0,0,0.000997543,1
249,1000024,2,1,1,41,41,20,83,0,0,0.001001358,1
250,1000025,15385,1,1,41,41,20,83,1,11,0.013454437,1
251,1000025,15385,1,1,41,41,20,83,1,11,0.011657715,1
252,1000025,15385,1,1,41,41,20,83,1,11,0.018899918,1
253,1000025,15385,1,1,41,41,20,83,1,11,0.033636093,1
254,1000025,15385,1,1,41,41,20,83,1,11,0.019353867,1
255,1000025,15385,1,1,41,41,20,83,1,11,0.01268959,1
256,1000025,15385,1,1,41,41,20,83,1,11,0.015657425,1
257,1000025,15385,1,1,41,41,20,83,1,11,0.015615463,1
258,1000025,15385,1,1,41,41,20,83,1,11,0.002584457,1
259,1000025,15385,1,1,41,41,20,83,1,11,0.015151978,1
260,1000026,2,1,1,41,41,20,83,0,0,0.002170563,1
261,1000026,2,1,1,41,41,20,83,0,0,0.000999451,1
262,1000026,2,1,1,41,41,20,83,0,0,0.001001358,1
263,1000026,2,1,1,41,41,20,83,0,0,0,1
264,1000026,2,1,1,41,41,20,83,0,0,0,1
265,1000026,2,1,1,41,41,20,83,0,0,0,1
266,1000026,2,1,1,41,41,20,83,0,0,0.007034302,1
267,1000026,2,1,1,41,41,20,83,0,0,0.001623154,1
268,1000026,2,1,1,41,41,20,83,0,0,0.001293182,1
269,1000026,2,1,1,41,41,20,83,0,0,0.001028061,1
270,1000027,7,1,1,41,41,20,83,1,10,0.003574371,1
271,1000027,7,1,1,41,41,20,83,1,10,0.00103569,1
272,1000027,7,1,1,41,41,20,83,1,10,0.00579834,1
273,1000027,7,1,1,41,41,20,83,1,10,0.003318787,1
